customer_id,first_name,last_name,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,sex,age
3249,Cortney,Leet,46,1981-08-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14.0,F,35
3250,Hussein,Ticic,27,1992-04-16,,Argiculture,High Net Worth,N,Yes,4.0,M,24
3251,Cammie,Edridge,95,1976-08-27,Safety Technician II,Financial Services,High Net Worth,N,Yes,8.0,F,40
3252,Alexia,McTerrelly,59,1987-06-15,GIS Technical Architect,,High Net Worth,N,Yes,14.0,F,29
3253,Bernadine,Shakeshaft,42,1990-02-10,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,F,26
3254,Lissy,Paliser,8,2001-05-22,Human Resources Assistant I,Financial Services,Mass Customer,N,No,1.0,F,15
3255,Sutherlan,Truin,47,,Engineer IV,IT,High Net Worth,N,No,,U,
3256,Collen,Kew,76,1986-02-06,Professor,Financial Services,Affluent Customer,N,No,6.0,F,30
3257,Travis,Hulatt,64,1980-05-07,Senior Editor,,Mass Customer,N,Yes,10.0,M,36
3258,Hettie,Godden,77,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,18.0,F,38
3259,Rabi,,74,1953-11-04,Quality Control Specialist,,High Net Worth,N,No,10.0,M,63
3260,Kelsy,Rao,6,1979-05-30,Research Associate,Telecommunications,High Net Worth,N,No,11.0,F,37
3261,Benedicto,Blumire,6,1975-01-30,,Property,Mass Customer,N,Yes,5.0,M,41
3262,Maynord,L'Episcopi,65,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0,M,57
3263,Quentin,Forte,37,1981-08-21,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5.0,F,35
3264,Garret,Higginbottam,88,1978-08-19,,Financial Services,Mass Customer,N,Yes,17.0,M,38
3265,Isaak,Higounet,64,1967-06-02,Clinical Specialist,Health,High Net Worth,N,No,11.0,M,49
3266,Lambert,Edser,68,1995-05-21,Account Representative III,,Mass Customer,N,Yes,5.0,M,21
3267,Gerri,Prott,20,1987-05-30,,Property,High Net Worth,N,Yes,9.0,M,29
3268,Estelle,Sam,93,1986-05-31,General Manager,Manufacturing,Mass Customer,N,No,20.0,F,30
3269,Kalvin,Paskin,96,1994-12-01,GIS Technical Architect,,Mass Customer,N,No,1.0,M,22
3270,Tracey,Redsull,47,1957-04-12,Administrative Officer,Financial Services,Mass Customer,N,Yes,5.0,M,59
3271,Daisi,Philip,21,1986-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,16.0,F,30
3272,Bar,Frankcom,75,1993-06-04,Payment Adjustment Coordinator,,Affluent Customer,N,No,9.0,M,23
3273,Darline,Alpes,72,1978-05-17,General Manager,Entertainment,Mass Customer,N,No,11.0,F,38
3274,Tory,Dosdell,44,1973-04-26,,Financial Services,Mass Customer,N,Yes,18.0,F,43
3275,Lela,Carrell,24,1975-10-22,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6.0,F,41
3276,Goddart,Pavelin,10,1979-04-18,Legal Assistant,,High Net Worth,N,No,3.0,M,37
3277,Demetris,Shapcote,92,1962-04-20,Computer Systems Analyst I,,Affluent Customer,N,No,10.0,M,54
3278,Marcel,Eddolls,66,1982-06-22,VP Product Management,Financial Services,Affluent Customer,N,No,9.0,M,34
3279,Morgun,Razoux,55,1959-02-18,Staff Scientist,Financial Services,Mass Customer,N,No,14.0,M,57
3280,Micki,McNamara,49,1987-05-02,General Manager,Financial Services,Mass Customer,N,Yes,21.0,F,29
3281,Peg,Cliff,67,1998-02-22,Administrative Assistant III,,Mass Customer,N,No,4.0,F,18
3282,Helga,Nuzzi,8,1959-04-24,Clinical Specialist,Health,High Net Worth,N,No,13.0,F,57
3283,Rowe,Barbary,46,1979-01-15,Administrative Officer,Property,Mass Customer,N,Yes,6.0,F,37
3284,Jorrie,Cerman,98,1991-08-28,Chief Design Engineer,Retail,Affluent Customer,N,No,2.0,F,25
3285,Mendie,Teresi,51,1986-12-30,Recruiter,Health,Affluent Customer,N,Yes,9.0,M,30
3286,Kent,Hatter,23,1961-06-02,Assistant Media Planner,Entertainment,Mass Customer,N,No,20.0,M,55
3287,Marys,Vazquez,30,1986-01-06,Account Executive,,Affluent Customer,N,Yes,4.0,F,30
3288,Fair,Dewen,47,,Engineer III,IT,High Net Worth,N,No,,U,
3289,Frederico,Spearman,43,1978-01-04,Assistant Manager,Property,Mass Customer,N,No,12.0,M,38
3290,Brandyn,Gain,22,1962-09-18,,Manufacturing,High Net Worth,N,Yes,18.0,M,54
3291,Cindy,Eakin,33,1956-01-21,Staff Accountant II,Manufacturing,Mass Customer,N,No,13.0,F,60
3292,Hamlen,Slograve,71,1973-04-09,Web Designer I,Retail,Affluent Customer,N,Yes,3.0,M,43
3293,Peg,Woodstock,98,1986-01-22,Automation Specialist IV,,High Net Worth,N,No,17.0,F,30
3294,Juditha,Leidl,90,1986-06-26,Director of Sales,Manufacturing,Affluent Customer,N,No,6.0,F,30
3295,Cleavland,Karchowski,14,1964-05-26,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9.0,M,52
3296,Leontyne,Jackett,78,1974-11-11,Quality Engineer,Financial Services,Affluent Customer,N,Yes,17.0,F,42
3297,Addy,Moukes,39,1975-04-26,Product Engineer,Manufacturing,Mass Customer,N,No,13.0,M,41
3298,Christine,Baignard,1,,VP Quality Control,IT,Affluent Customer,N,Yes,,U,
3299,Sybille,Ballsdon,27,1980-04-10,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12.0,F,36
3300,Quintus,Gouldthorpe,47,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,14.0,M,55
3301,Guntar,O'Halloran,5,1987-03-21,Associate Professor,,Mass Customer,N,Yes,6.0,M,29
3302,Faulkner,McKiernan,17,1956-10-30,Compensation Analyst,Financial Services,Affluent Customer,N,No,19.0,M,60
3303,Ced,Cuell,51,1967-02-02,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0,M,49
3304,Tymothy,Rodder,43,1981-01-19,,,Mass Customer,N,No,12.0,M,35
3305,Neddy,La Grange,25,1977-02-16,Senior Developer,Health,Mass Customer,N,Yes,11.0,M,39
3306,Iggy,Whorton,50,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,No,7.0,M,25
3307,Portia,Thirlwall,96,1978-09-02,Analyst Programmer,Health,High Net Worth,N,No,14.0,F,38
3308,Daffi,Idale,5,1979-05-20,Cost Accountant,Financial Services,Mass Customer,N,Yes,14.0,F,37
3309,Christie,Bremeyer,34,1974-12-14,Senior Sales Associate,,High Net Worth,N,Yes,3.0,M,42
3310,Bethany,Jarrell,83,1961-10-29,VP Marketing,Property,Affluent Customer,N,Yes,12.0,F,55
3311,Clary,Bennitt,57,1979-12-21,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8.0,F,37
3312,Franky,Nanninini,49,,Administrative Officer,IT,High Net Worth,N,No,,U,
3313,Kori,Antoshin,10,1995-03-15,,Property,High Net Worth,N,Yes,5.0,F,21
3314,Blakelee,Tassel,50,1972-10-31,,Financial Services,Mass Customer,N,Yes,12.0,F,44
3315,Ninnette,Pandey,77,1994-09-08,Account Executive,Property,Mass Customer,N,Yes,5.0,F,22
3316,Stoddard,Giacomoni,31,1960-09-02,Structural Analysis Engineer,,Mass Customer,N,No,18.0,F,56
3317,Ric,Kondrachenko,35,1970-07-08,Actuary,Financial Services,Mass Customer,N,Yes,11.0,M,46
3318,Courtnay,Allmen,37,1962-02-07,,Manufacturing,High Net Worth,N,Yes,19.0,M,54
3319,Erda,,67,1966-04-04,,Financial Services,Affluent Customer,N,Yes,19.0,F,50
3320,Anabella,Mealham,16,1994-06-02,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6.0,F,22
3321,Ives,,38,1980-05-10,Software Test Engineer I,,High Net Worth,N,Yes,14.0,M,36
3322,Hew,Sworder,24,,Financial Analyst,Financial Services,Affluent Customer,N,Yes,,U,
3323,Cortie,Hamshar,99,1973-03-01,Account Representative I,Health,High Net Worth,N,No,8.0,M,43
3324,Sholom,,32,1973-07-11,Research Nurse,Health,Mass Customer,N,Yes,10.0,M,43
3325,Sylas,,80,1996-10-08,Database Administrator IV,Manufacturing,High Net Worth,N,No,1.0,M,20
3326,Wes,Crotch,83,1975-04-13,Nurse,Manufacturing,High Net Worth,N,Yes,22.0,M,41
3327,Roma,Le Gallo,84,1973-02-02,Teacher,Manufacturing,Mass Customer,N,No,15.0,M,43
3328,Arabella,Delgaty,58,1961-08-06,Food Chemist,Health,Mass Customer,N,No,6.0,F,55
3329,Karissa,Leal,97,1974-08-06,,,High Net Worth,N,No,13.0,F,42
3330,Tina,Pristnor,70,1955-11-06,,Health,Mass Customer,N,Yes,18.0,F,61
3331,Claire,Trahar,18,1971-09-20,Technical Writer,Financial Services,Mass Customer,N,No,8.0,F,45
3332,Cissy,Jeffress,43,1998-09-24,Account Representative III,Health,Mass Customer,N,No,3.0,F,18
3333,Celinda,Asher,30,1979-05-08,Software Test Engineer II,Property,Mass Customer,N,Yes,17.0,F,37
3334,Koralle,Winckles,63,1965-05-22,VP Product Management,Health,Mass Customer,N,Yes,12.0,F,51
3335,Damian,Dutt,47,1979-12-15,Editor,Health,Mass Customer,N,No,16.0,M,37
3336,Konstantine,Terne,47,1979-01-10,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8.0,M,37
3337,Brendan,Aird,58,1976-10-28,,Argiculture,Mass Customer,N,Yes,16.0,M,40
3338,Nata,Ozanne,48,1964-07-08,,Manufacturing,Mass Customer,N,Yes,10.0,F,52
3339,Andrea,Rand,76,1986-05-08,Programmer Analyst III,Health,Mass Customer,N,No,21.0,M,30
3340,Torey,Beharrell,61,1991-09-29,Physical Therapy Assistant,,Mass Customer,N,No,2.0,M,25
3341,Vitia,Crum,19,1980-08-05,Help Desk Technician,Retail,Affluent Customer,N,Yes,6.0,F,36
3342,Henry,Phillps,51,1985-08-12,,Entertainment,Mass Customer,N,No,7.0,M,31
3343,Cristabel,Bim,3,,Recruiter,IT,Mass Customer,N,Yes,,U,
3344,Clerissa,Columbell,66,1995-02-14,GIS Technical Architect,,Affluent Customer,N,Yes,1.0,F,21
3345,Hersch,Gilkes,83,1977-06-23,,Financial Services,High Net Worth,N,No,12.0,M,39
3346,Nadya,Callaghan,61,1991-09-11,Software Consultant,Financial Services,High Net Worth,N,No,3.0,F,25
3347,Nichols,,99,1985-11-08,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes,18.0,M,31
3348,Amanda,Hazeltine,93,1956-11-08,Pharmacist,Health,High Net Worth,N,Yes,6.0,F,60
3349,Byram,Lamberts,11,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,9.0,M,35
3350,Tam,Prestner,53,1975-05-29,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6.0,M,41
3351,Chryste,Nornable,13,1982-04-13,Accounting Assistant II,,Affluent Customer,N,No,15.0,F,34
3352,Fredek,Lobley,14,1994-12-28,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1.0,M,22
3353,Marina,Scorrer,91,1994-04-21,Software Test Engineer II,,Mass Customer,N,Yes,1.0,F,22
3354,Ollie,Restorick,18,1978-03-27,,Manufacturing,Mass Customer,N,Yes,11.0,M,38
3355,Cherin,Thireau,50,1990-02-19,Staff Accountant I,Manufacturing,Mass Customer,N,No,3.0,F,26
3356,Dill,Bampford,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,M,57
3357,Georgie,Henze,25,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,No,4.0,M,17
3358,Fairlie,McGavin,30,1973-09-17,Engineer I,Manufacturing,Affluent Customer,N,Yes,11.0,M,43
3359,Duffy,Cotillard,82,1991-12-13,Developer III,,Mass Customer,N,No,3.0,M,25
3360,Joelie,Sherlaw,77,1963-03-23,Quality Engineer,Health,Affluent Customer,N,No,5.0,F,53
3361,Riva,Yushin,68,1968-01-20,General Manager,Property,Mass Customer,N,Yes,9.0,F,48
3362,Piotr,Saladin,60,1971-06-24,VP Accounting,Financial Services,Affluent Customer,N,No,13.0,M,45
3363,Orson,Tythacott,25,2000-03-08,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3.0,M,16
3364,Trueman,,77,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,Yes,3.0,M,23
3365,Karlens,Chaffyn,29,,Engineer III,IT,Mass Customer,N,No,,U,
3366,Rickey,Gregolotti,98,1975-02-26,Technical Writer,Manufacturing,Mass Customer,N,Yes,14.0,M,41
3367,Melisse,Massei,75,2000-12-05,Librarian,Entertainment,Mass Customer,N,Yes,1.0,F,16
3368,Tanya,Boddis,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,F,49
3369,Cathrin,Rosencrantz,90,1977-01-02,Research Associate,,Mass Customer,N,No,10.0,F,39
3370,Brant,Follis,8,1954-01-22,Data Coordiator,,High Net Worth,N,Yes,5.0,M,62
3371,Josey,Alves,56,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,No,17.0,F,39
3372,Orazio,Wissby,62,1954-09-25,,Telecommunications,High Net Worth,N,No,15.0,M,62
3373,Inna,Atack,19,1991-01-25,Research Associate,Health,Mass Customer,N,No,5.0,F,25
3374,Joann,Corrigan,77,1959-11-17,Sales Associate,Manufacturing,Mass Customer,N,Yes,12.0,F,57
3375,Thorsten,Gregon,37,1993-03-21,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6.0,M,23
3376,Amity,Widdall,74,1982-10-20,,Manufacturing,Mass Customer,N,No,16.0,F,34
3377,Jamal,MacRury,12,1988-06-23,,Manufacturing,Mass Customer,N,Yes,7.0,M,28
3378,Ina,Habershaw,17,1962-02-17,,Financial Services,Affluent Customer,N,No,14.0,F,54
3379,Elysee,Spurr,51,1999-04-30,Food Chemist,Health,Mass Customer,N,Yes,2.0,F,17
3380,Abe,Ealam,41,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14.0,M,61
3381,Bruce,Lackie,26,1993-11-20,Computer Systems Analyst IV,,Mass Customer,N,No,4.0,M,23
3382,Burk,Walczak,90,1977-12-17,Business Systems Development Analyst,,High Net Worth,N,No,10.0,M,39
3383,Dane,Swansbury,47,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10.0,M,34
3384,Wesley,Nichols,11,1996-03-05,,,Mass Customer,N,No,6.0,M,20
3385,Ronda,,23,1975-02-10,Systems Administrator III,Argiculture,Mass Customer,N,No,9.0,F,41
3386,Cliff,Nolin,24,1999-07-28,Structural Engineer,IT,High Net Worth,N,Yes,2.0,M,17
3387,Shel,Duke,19,1976-07-05,General Manager,Manufacturing,Affluent Customer,N,Yes,15.0,F,40
3388,Urbanus,Pichan,81,1986-10-25,VP Marketing,Retail,Mass Customer,N,No,7.0,M,30
3389,Margo,Saltmarshe,27,1972-06-01,Programmer II,,Affluent Customer,N,No,19.0,F,44
3390,Fayth,Baudins,20,1969-01-27,,,High Net Worth,N,No,7.0,F,47
3391,Terrel,Kreuzer,93,1991-06-23,,Manufacturing,Mass Customer,N,No,7.0,M,25
3392,Brock,Ride,41,1976-12-12,Tax Accountant,Financial Services,Mass Customer,N,No,10.0,M,40
3393,Henrietta,Olexa,23,1954-02-21,Technical Writer,Retail,Mass Customer,N,Yes,7.0,F,62
3394,Barde,Spoward,39,1974-06-26,Environmental Specialist,Health,Mass Customer,N,No,22.0,M,42
3395,Sigmund,Fishbourn,76,1993-04-19,,Financial Services,Mass Customer,N,No,3.0,M,23
3396,Arin,Nappin,18,1960-06-28,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9.0,M,56
3397,Melisande,,70,1985-08-19,Product Engineer,IT,Mass Customer,N,No,11.0,F,31
3398,Alberik,Looks,69,1971-07-01,,,High Net Worth,N,Yes,7.0,M,45
3399,Hillyer,Biddulph,95,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,No,2.0,M,20
3400,Brenna,Childes,46,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0,F,29
3401,Cristie,,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0,F,23
3402,Krystyna,Scadden,73,1985-05-04,Statistician II,Retail,Mass Customer,N,No,10.0,F,31
3403,Jessalyn,Zoellner,27,1994-05-14,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2.0,F,22
3404,Thomasine,McCloch,2,1973-08-01,GIS Technical Architect,Property,Affluent Customer,N,No,22.0,F,43
3405,Gavra,Robez,89,1996-08-18,Project Manager,Financial Services,Mass Customer,N,Yes,3.0,F,20
3406,Lucy,Lackmann,35,1979-04-28,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10.0,F,37
3407,Marven,Ditts,53,1961-10-08,Cost Accountant,Financial Services,High Net Worth,N,Yes,19.0,M,55
3408,Becka,Bysaker,10,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0,F,44
3409,Abbey,Nellen,75,1977-04-29,Desktop Support Technician,Argiculture,Mass Customer,N,No,16.0,F,39
3410,Merrili,Brittin,93,1940-09-22,,Property,Mass Customer,N,No,16.0,F,76
3411,Alena,Hannis,68,1980-01-04,Physical Therapy Assistant,,Mass Customer,N,Yes,20.0,F,36
3412,Almira,Ethelstone,66,1973-08-18,Office Assistant IV,,Mass Customer,N,Yes,7.0,F,43
3413,Zulema,Cristofolo,93,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,No,3.0,F,19
3414,Winnifred,Zima,46,1966-02-25,Software Consultant,,Affluent Customer,N,Yes,10.0,F,50
3415,Alberik,Kelsey,43,1963-01-17,Quality Engineer,Property,High Net Worth,N,Yes,11.0,M,53
3416,Evanne,Bentote,6,1976-01-18,,Manufacturing,Mass Customer,N,Yes,11.0,F,40
3417,Deedee,Coxall,91,1973-02-18,Social Worker,Health,Mass Customer,N,No,7.0,F,43
3418,Felipa,Paddingdon,18,1959-12-31,Systems Administrator IV,Health,High Net Worth,N,No,19.0,F,57
3419,Felipa,Guslon,13,1973-07-09,Information Systems Manager,,Mass Customer,N,Yes,18.0,F,43
3420,Norby,Elion,96,1980-09-10,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,M,36
3421,Ronalda,McGeechan,60,1962-12-17,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18.0,F,54
3422,Lucine,Virgin,38,1978-05-06,Professor,Manufacturing,Mass Customer,N,No,5.0,F,38
3423,Griselda,Bezants,57,1999-12-27,Registered Nurse,Health,Affluent Customer,N,No,1.0,F,17
3424,Vale,Whittuck,39,1977-02-28,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11.0,F,39
3425,Alister,De la Yglesia,32,1986-04-05,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12.0,M,30
3426,Ron,Dilon,40,1959-04-18,Assistant Media Planner,Entertainment,Mass Customer,N,No,17.0,M,57
3427,Mace,Edington,67,1981-05-19,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17.0,M,35
3428,Leonora,Iglesia,77,1974-08-07,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16.0,F,42
3429,Alla,Hirtzmann,37,1964-06-22,,Health,High Net Worth,N,No,15.0,F,52
3430,Augustus,Pickin,77,1964-02-29,Research Nurse,Health,Affluent Customer,N,Yes,9.0,M,52
3431,York,Calbreath,97,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,No,5.0,M,20
3432,Max,Cloney,99,1988-11-27,Junior Executive,Argiculture,Mass Customer,N,Yes,2.0,F,28
3433,Karissa,Cabral,10,1998-04-28,Computer Systems Analyst II,Property,Mass Customer,N,No,2.0,F,18
3434,Stesha,Miners,20,1973-12-05,Account Coordinator,Health,Mass Customer,N,No,16.0,F,43
3435,Stevena,Allcock,80,2002-01-15,Senior Editor,,Affluent Customer,N,No,1.0,F,14
3436,Marget,Freeland,4,1958-11-22,,Financial Services,Mass Customer,N,Yes,5.0,F,58
3437,Penny,Wellington,79,1963-10-20,VP Marketing,Retail,High Net Worth,N,No,12.0,M,53
3438,Gaylor,Carbry,11,1996-02-16,Project Manager,Manufacturing,Mass Customer,N,No,2.0,M,20
3439,Rubie,O'Gorman,45,1974-10-20,Technical Writer,,Affluent Customer,N,Yes,19.0,F,42
3440,Retha,Kahane,18,1958-05-15,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5.0,F,58
3441,Janelle,Ebbage,44,1988-10-16,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20.0,F,28
3442,Adrianne,Petrecz,17,1962-05-22,Research Associate,Retail,Mass Customer,N,Yes,14.0,F,54
3443,Fran,,11,1995-04-12,Technical Writer,,Mass Customer,N,Yes,5.0,M,21
3444,Kara-lynn,Bims,75,1977-12-25,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7.0,F,39
3445,Craggy,,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11.0,M,50
3446,Gard,Tidy,8,1967-01-30,Structural Engineer,Manufacturing,Mass Customer,N,No,14.0,M,49
3447,Linell,,43,1977-11-23,,Financial Services,High Net Worth,N,No,17.0,F,39
3448,Roderich,Mixer,26,1977-02-16,Software Consultant,Financial Services,High Net Worth,N,No,9.0,M,39
3449,Ilyssa,Hannabuss,52,1974-09-26,VP Quality Control,Argiculture,High Net Worth,N,Yes,3.0,F,42
3450,Brooke,Durman,85,1993-09-16,Safety Technician III,Retail,Mass Customer,N,No,6.0,F,23
3451,Ruprecht,Loreit,88,1970-05-01,Sales Associate,,High Net Worth,N,No,10.0,M,46
3452,Maura,Estevez,22,1964-09-04,Marketing Manager,Retail,Mass Customer,N,No,13.0,F,52
3453,Jammie,McEvon,57,1989-03-12,Product Engineer,Retail,Affluent Customer,N,No,14.0,F,27
3454,Akim,Mathes,15,1969-06-09,Web Designer III,,Mass Customer,N,No,18.0,M,47
3455,Coop,Skey,29,1954-02-25,Administrative Officer,,Mass Customer,N,Yes,11.0,M,62
3456,Clovis,Ortsmann,11,1959-11-08,,,Mass Customer,N,Yes,12.0,F,57
3457,Robbi,Springthorpe,13,1956-09-26,,Manufacturing,Mass Customer,N,No,16.0,F,60
3458,Alejandro,Shakelade,35,1977-12-01,Web Developer III,Manufacturing,High Net Worth,N,Yes,19.0,M,39
3459,Emelda,Ramsdell,62,2000-11-24,,Entertainment,Mass Customer,N,Yes,2.0,F,16
3460,Reinhold,Barthrup,22,1999-10-10,Actuary,Financial Services,Mass Customer,N,No,2.0,M,17
3461,Nigel,Izard,28,1962-11-30,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17.0,M,54
3462,Jehanna,Sparhawk,96,1957-03-03,Registered Nurse,Health,High Net Worth,N,No,17.0,F,59
3463,Fletch,Durrett,7,1984-06-15,Compensation Analyst,Financial Services,Affluent Customer,N,No,2.0,M,32
3464,Etheline,Gerretsen,38,1982-06-09,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4.0,F,34
3465,Hadria,Pizer,71,1978-02-01,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0,F,38
3466,Victor,Zaple,65,1979-09-28,Marketing Assistant,IT,Mass Customer,N,No,18.0,M,37
3467,Killy,Spaducci,31,1980-05-20,VP Quality Control,IT,Mass Customer,N,No,21.0,M,36
3468,Averill,Woodbridge,4,1986-10-24,Associate Professor,,Mass Customer,N,No,7.0,M,30
3469,Arabele,Lantoph,90,1987-08-24,Nurse Practicioner,Health,Mass Customer,N,Yes,5.0,F,29
3470,Catherina,Ricca,56,1967-10-01,Recruiting Manager,Health,Affluent Customer,N,Yes,6.0,F,49
3471,Brita,Afonso,95,1953-09-05,Quality Engineer,IT,High Net Worth,N,Yes,8.0,F,63
3472,Dionysus,McCarlie,10,1977-06-27,VP Marketing,Retail,Affluent Customer,N,Yes,18.0,M,39
3473,Sanderson,Alloway,34,,Analog Circuit Design manager,IT,Mass Customer,N,No,,U,
3474,Justinian,Crowhurst,93,1979-11-06,Assistant Manager,Manufacturing,Mass Customer,N,No,14.0,M,37
3475,Correna,Goldsberry,12,1985-08-31,Director of Sales,Retail,Affluent Customer,N,No,3.0,F,31
3476,Stearn,Willerstone,39,1989-09-07,,Manufacturing,Affluent Customer,N,No,7.0,M,27
3477,Jaquelin,Leek,90,1996-01-24,Senior Developer,Financial Services,Affluent Customer,N,Yes,7.0,F,20
3478,Hartwell,Schach,54,1986-08-08,Quality Control Specialist,Health,Mass Customer,N,No,17.0,M,30
3479,Pierette,O' Ronan,39,1964-08-09,,IT,Mass Customer,N,No,13.0,F,52
3480,Jarib,,30,1959-06-24,,,Mass Customer,N,No,20.0,M,57
3481,Haley,Dessent,37,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4.0,M,19
3482,Roch,Rilston,71,2000-05-18,Clinical Specialist,Health,Affluent Customer,N,Yes,2.0,F,16
3483,Emlyn,Burnel,19,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,Yes,15.0,M,60
3484,Hedi,Mowday,10,1976-10-24,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20.0,F,40
3485,Berthe,Ludwell,11,1981-05-21,Account Representative II,Financial Services,High Net Worth,N,Yes,9.0,F,35
3486,Reece,Crewther,67,1956-07-25,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18.0,M,60
